Time,Mean_Speed_30_Turbine35,Power_Turbine35,Mean_Speed_30_Turbine37,Power_Turbine37,Mean_Speed_30_Turbine38,Power_Turbine38,Mean_Speed_30_Turbine39,Power_Turbine39,Mean_Speed_30_Turbine40,Power_Turbine40,Mean_Speed_30_Turbine41,Power_Turbine41,Mean_Speed_30_Turbine42,Power_Turbine42,Mean_Speed_30_Turbine43,Power_Turbine43,Mean_Speed_30_Turbine44,Power_Turbine44,Mean_Speed_30_Turbine45,Power_Turbine45,Mean_Speed_30_Turbine46,Power_Turbine46,Mean_Speed_30_Turbine47,Power_Turbine47,Mean_Speed_30_Turbine48,Power_Turbine48,Mean_Speed_30_Turbine49,Power_Turbine49,Mean_Speed_30_Turbine50,Power_Turbine50,Mean_Speed_30_Turbine51,Power_Turbine51,Mean_Speed_30_Turbine52,Power_Turbine52,Mean_Speed_30_Turbine54,Power_Turbine54,Mean_Speed_30_Turbine55,Power_Turbine55,Mean_Speed_30_Turbine56,Power_Turbine56,Mean_Speed_30_Turbine57,Power_Turbine57,Mean_Speed_30_Turbine58,Power_Turbine58,Mean_Speed_30_Turbine59,Power_Turbine59,Mean_Speed_30_Turbine60,Power_Turbine60
 2019-08-26 12:20:00,5.006666667,316,5.468333333,309,5.311666667,297.5,4.568333333,198.8333333,5.215,266.1666667,5.035,227.1666667,6.955,-9.5,5.035,-8,5.42,260.1666667,5.476666667,302.8333333,5.021666667,311.5,5.25,266.3333333,4.978333333,236.1666667,5.068333333,227.8333333,4.176666667,-15.33333333,5.226666667,296.6666667,5.638333333,332.3333333,5.363333333,304,4.78,182.1666667,5.121666667,221,4.688333333,179.3333333,5.078333333,225.6666667,5.111666667,238.8333333,4.34,143.1666667
 2019-08-26 13:20:00,4.246666667,163.3333333,4.608333333,198.8333333,4.865,239.6666667,4.716666667,219.5,4.415,149.6666667,5.118333333,226,5.821666667,-11,4.363333333,-8.833333333,4.821666667,170.5,5.348333333,257.6666667,4.326666667,187.6666667,4.856666667,180.8333333,4.99,241,4.538333333,176.3333333,4.598333333,30.66666667,4.228333333,187,4.743333333,207.6666667,4.678333333,195.1666667,4.431666667,159.8333333,4.371666667,160.5,4.84,207.1666667,4.731666667,190.1666667,5.098333333,232.6666667,4.501666667,152.3333333
 2019-08-26 14:20:00,5.25,282.6666667,5.496666667,234.3333333,5.09,293.1666667,5.205,310.8333333,5.253333333,293.6666667,5.711666667,332.5,7.661666667,-11,5.105,-8,5.185,258.1666667,6.76,584.8333333,5.996666667,481.3333333,6.065,407.8333333,5.743333333,348,4.845,244,5.513333333,287.8333333,5.033333333,291.3333333,6.305,462.8333333,5.786666667,393,4.748333333,216.5,5.546666667,289.8333333,5.086666667,235.1666667,4.691666667,205.5,5.111666667,292.5,5.648333333,356.1666667
 2019-08-26 15:20:00,6.228333333,520.8333333,5.855,454,6.156666667,496.5,6.23,514.6666667,6.171666667,421.5,6.583333333,564.8333333,9.223333333,-11,6.646666667,-10.5,7.505,759.1666667,7.181666667,814.6666667,7.12,852,7.215,719.8333333,6.395,517.1666667,6.49,531.8333333,5.295,360.8333333,4.906666667,301.3333333,7.033333333,699.8333333,6.746666667,656.8333333,5.338333333,301,4.865,214.6666667,6.05,365,6.393333333,477.1666667,6.245,469.8333333,5.991666667,429.5
 2019-08-26 16:20:00,7.708333333,1160,8.67,1326.833333,8.38,1383.5,7.506666667,914.5,7.69,1040,8.383333333,1266.833333,11.62333333,-11,8.255,-11,8.843333333,1634.5,9.496666667,1922.333333,8.88,1888.333333,8.52,1514.833333,8.323333333,1272,9.466666667,1775,6.773333333,997.1666667,6.368333333,986.1666667,10.21,2104.5,10.01333333,2086,6.408333333,676.8333333,5.973333333,516.1666667,5.941666667,484.3333333,7.786666667,971.8333333,7.231666667,950.5,6.503333333,689.5
 2019-08-26 17:20:00,9.655,2402.5,9.365,2075,10.00833333,2432.666667,8.601666667,1912.333333,9.363333333,2127.166667,10.435,2383.666667,13.415,-11,9.126666667,-11,10.89,2671.5,11.16166667,3002.5,10.28333333,2826.166667,10.60833333,2558.5,10.43,2656.166667,10.81333333,2781.666667,10.28,2596.666667,9.65,2474.5,11.53166667,3089.5,12.055,3318.333333,8.318333333,1540.333333,7.761666667,1251.666667,9.265,1929.833333,10.63166667,2808.333333,10.59166667,2736.833333,8.783333333,1876.666667
 2019-08-26 18:20:00,10.44833333,3176.333333,11.14833333,3067,11.15666667,3082.166667,10.18166667,2880.666667,10.91833333,3150.833333,11.51333333,3064.666667,13.86333333,-11,9.631666667,-11,11.35333333,3201.666667,11.52666667,3414.166667,10.82333333,3337.333333,10.62833333,3083.5,10.81333333,3106.833333,12.01833333,3439.666667,9.158333333,2295.5,8.506666667,2042,11.99666667,3445.166667,12.045,3405.166667,9.07,2118.833333,8.326666667,1589.333333,8.261666667,1828.666667,9.303333333,2240.833333,10.86166667,2994.333333,9.771666667,2454
 2019-08-26 19:20:00,10.79833333,3370.666667,10.56166667,3050.333333,11.26166667,3295.166667,10.52166667,3140.666667,11.135,3195.166667,11.97,3222.333333,14.43333333,-11,9.18,-10.33333333,11.78333333,3406.666667,11.39833333,3308.166667,10.73833333,3270.666667,10.885,3091.833333,10.91166667,3051.333333,11.62666667,3344.333333,10.775,2788,8.988333333,2192.166667,11.07166667,3058.833333,11.33333333,2948.666667,9.678333333,2554.833333,8.318333333,1552.666667,9.456666667,2263.5,10.36333333,2813.166667,10.21166667,2739.833333,10.565,2747.166667
 2019-08-26 20:20:00,10.76,3151.666667,11.19,3019.666667,10.71166667,3044.5,10.59,3207.666667,11.11166667,3140.166667,11.83833333,3100.666667,13.845,-11,9.675,-8,11.41,3130.5,11.51833333,3356.666667,10.90833333,3361.833333,11.06,3188.5,10.33333333,2689,10.94,2918.5,9.19,1994.333333,8.87,1848.5,11.75666667,3157.5,11.16166667,2897.833333,9.08,1926.166667,8.236666667,1569.833333,8.178333333,1615,9.523333333,2230.5,10.455,2684.333333,9.431666667,2268
 2019-08-26 21:20:00,10.27,2978.166667,11.14166667,3132.166667,10.71333333,3086.333333,10.35,2941,9.666666667,2313.666667,10.86166667,2713.666667,13.65166667,-11,9.991666667,-8,11.77833333,3322.166667,10.81666667,3169.166667,11.39833333,3448.5,12.15333333,3676,10.7,2858,11.06333333,3278.5,10.535,2771.166667,10.85666667,3224,11.61833333,3234,10.88,3064.833333,9.063333333,1987.833333,8.985,1578.333333,10.12833333,2544.5,10.94,3111.166667,12.00666667,3495.833333,10.24333333,2686.5
 2019-08-26 22:20:00,9.006666667,2219.5,11.02,3059.166667,10.36,2963.166667,9.823333333,2512.833333,8.813333333,2038,10.41166667,2530.166667,13.33166667,-10.16666667,9.358333333,-8,11.29,3118.5,11.415,3172.666667,10.28666667,2960.166667,11.33,3228.333333,9.898333333,2368.333333,9.943333333,2530.833333,10.66333333,2875,10.725,2793,10.67833333,2712.166667,10.73333333,2825.833333,9.643333333,2550.333333,9.638333333,2042.833333,10.09333333,2592.666667,10.21666667,2678,10.57,2671,8.425,1655.833333
 2019-08-26 23:20:00,9.47,2380.833333,10.55666667,2658.5,10.58833333,2791.333333,10.085,2653.5,9.838333333,2393.166667,10.87166667,2555.833333,12.71166667,-10.83333333,8.913333333,-8,10.85166667,2927.666667,10.31166667,2621.333333,10.03666667,2674.833333,10.35166667,2678.166667,9.818333333,2414.333333,10.60833333,2746,10.01833333,2325.333333,9.251666667,2299.833333,10.87,2683.666667,10.425,2629.333333,9.7,2346.333333,9.48,2144.666667,9.811666667,2367,10.01833333,2474,9.821666667,2377.666667,8.248333333,1586
 2019-08-27 00:20:00,8.333333333,1631.333333,8.703333333,1568.333333,8.218333333,1562.166667,8.09,1501.5,9.298333333,1911,8.976666667,1668.833333,11.53833333,-8,8.146666667,-8,9.531666667,1777.666667,8.911666667,1907.166667,8.353333333,1713.833333,9.67,2013.833333,9.116666667,2026.666667,9.456666667,2254.666667,10.23666667,2509.5,9.75,2354.333333,9.671666667,1981,10.84833333,2550,8.423333333,1736.333333,9.383333333,2099.666667,9.801666667,2456,9.688333333,2412,10.805,2791.666667,9.415,2013.166667
 2019-08-27 01:20:00,8.19,1637,9.96,2016.833333,8.895,1970.666667,7.31,1026.166667,8.655,1570.666667,8.998333333,1662.5,11.54166667,-8,7.311666667,-8,8.55,1410.833333,8.46,1482.833333,8.745,1631.5,8.665,1547.833333,8.773333333,1730,8.571666667,1582,8.568333333,1379.666667,8.888333333,1714.666667,9.196666667,1624.333333,8.396666667,1455.166667,7.981666667,1465.833333,8.088333333,1402.666667,8.911666667,1788.666667,9.053333333,1847.833333,9.493333333,1872,9.151666667,1793.666667
 2019-08-27 02:20:00,7.118333333,1088.333333,8.233333333,1197.666667,7.978333333,1278.833333,6.865,831.1666667,7.835,1160.833333,7.965,1184.166667,10.74,-8,6.801666667,-8.166666667,7.488333333,968.3333333,8.901666667,1538.333333,7.858333333,1300,8.613333333,1425.5,7.735,1222.333333,7.78,1218,7.915,1234.666667,7.968333333,1450.333333,8.406666667,1429,8.601666667,1476.166667,7.376666667,1154.833333,7.883333333,1157.833333,8.188333333,1295.666667,8.568333333,1406,8.201666667,1355.5,7.915,1288.5
 2019-08-27 03:20:00,7.046666667,856.5,8.278333333,1084.333333,7.033333333,896.8333333,6.241666667,587.5,7.446666667,985.6666667,7.625,949.5,11.13833333,-8,6.396666667,-8,6.566666667,799,9.04,1548,7.836666667,1355.166667,8.773333333,1417,7.886666667,1138.833333,7.235,1008.333333,8.106666667,1318,8.641666667,1622.666667,8.65,1520.166667,8.953333333,1652,7.956666667,1231,8.211666667,1286.666667,8.998333333,1644.333333,9.403333333,1731.5,9.725,1683.333333,8.038333333,1340
 2019-08-27 04:20:00,9.028333333,1841.333333,10.22666667,2191.5,9.401666667,1879.5,7.011666667,1116.333333,8.64,1648.5,9.431666667,1890.5,12.08,-8,7.43,-8,8.265,1427.166667,9.961666667,2088.666667,8.756666667,1908.166667,9.818333333,1977.5,8.995,1904,9.488333333,1895,9.276666667,1792,9.143333333,1936.333333,9.915,2194.833333,10.00333333,2110.333333,8.65,1770.5,8.631666667,1638.166667,9.391666667,2004.833333,9.941666667,2342.166667,9.63,1902.5,9.288333333,1801.333333
 2019-08-27 05:20:00,6.915,944,10.125,2089.666667,8.245,1621,8.435,1715.833333,8.986666667,1812.833333,8.33,1288.166667,12.23166667,-8,6.92,-8,8.775,1613.666667,10.54,2437,9.745,2252.5,9.46,2039,8.973333333,1830.666667,7.873333333,1370.166667,7.538333333,1166.666667,9.248333333,2002.333333,9.926666667,2088.666667,9.375,1781.333333,8.84,1833.166667,9.983333333,2237.333333,9.088333333,1961.666667,9.348333333,2067,9.983333333,2203.5,9.43,2075.166667
 2019-08-27 06:20:00,7.265,1017.833333,10.12,2109.333333,9.315,1865.666667,8.056666667,1614.666667,8.521666667,1667.5,9.93,2001.333333,11.62,-8,8.283333333,-8,8.9,1704.166667,9.465,2079.833333,9.101666667,2063,9.753333333,2278.833333,9.298333333,1975.5,8.196666667,1549,8.175,1612.333333,9.003333333,1999.333333,9.373333333,2018.833333,9.055,2063.666667,8.746666667,1815.833333,8.438333333,1647.166667,9.023333333,1925.5,9.673333333,2032.666667,9.463333333,1994.666667,9.04,1920.5
 2019-08-27 07:20:00,7.283333333,1007.5,8.356666667,1447.833333,8.311666667,1435.666667,8.465,1681.833333,8.071666667,1338,8.873333333,1575.333333,11.34166667,-8,8.351666667,-8,10.375,2250,9.453333333,2091.833333,9.411666667,2223,9.41,1890.166667,9.796666667,1941.5,9.133333333,1826,8.125,1558.666667,9.628333333,2273.666667,9.803333333,2078.333333,9.823333333,2048,8.255,1487,8.86,1677.166667,9.506666667,2055.666667,9.695,2102.166667,10.28333333,2234.833333,8.81,1728
 2019-08-27 08:20:00,6.941666667,1025.166667,9.89,2223.833333,9.893333333,2220.5,8.631666667,1827.5,8.63,1736.166667,10.38166667,2283.333333,11.23666667,-8,7.948333333,-8,9.795,2126.833333,9.956666667,2239.666667,9.55,2211.166667,10.035,2346.333333,9.68,2045,8.56,1772.5,8.01,1512.833333,9.718333333,2351.166667,10.64333333,2521.833333,10.47666667,2382.5,9.675,2327.333333,9.943333333,2138.166667,10.13333333,2441.833333,9.783333333,2212.666667,10.88666667,2430,9.913333333,2308.833333
 2019-08-27 09:20:00,7.22,1101.333333,8.153333333,1435,7.881666667,1300.666667,8.235,1588,8.063333333,1362.333333,9.191666667,1661.833333,16.71833333,-8,7.921666667,-8,9.313333333,1823.166667,9.006666667,1862,8.705,1780.333333,9.821666667,1979,9.493333333,1858.166667,9.626666667,1959.166667,9.16,1775.5,8.708333333,1665.333333,9.915,2068.666667,9.543333333,1887.166667,7.281666667,1097.166667,8.235,1406,9.096666667,1694.833333,8.775,1631.333333,9.263333333,1826.333333,8.356666667,1595.666667
 2019-08-27 10:20:00,7.526666667,1055.166667,7.498333333,929.5,6.99,841.1666667,7.74,1155.5,5.728333333,509,7.161666667,743.8333333,14.755,-8,7.03,-8,8.276666667,1256.166667,7.898333333,1142.166667,7.595,1128,8.49,1364.833333,7.763333333,1078.333333,8.105,1141.333333,7.803333333,1000.666667,7.896666667,1064.833333,8.221666667,1182.333333,8.078333333,1120.833333,5.538333333,390.5,5.52,463.1666667,7.396666667,846.6666667,7.405,886.3333333,7.525,1050.5,6.611666667,746.3333333
 2019-08-27 11:20:00,7.073333333,900.5,7.391666667,924.8333333,7.23,958,7.518333333,996,5.91,521.3333333,7.565,871.5,14.37,-10,6.386666667,-8,7.531666667,969.8333333,7.633333333,1074.833333,7.175,986,7.878333333,1113.666667,7.621666667,952.8333333,7.766666667,959.5,7.27,973.3333333,7.725,1017.833333,7.885,1059.666667,7.933333333,1031.666667,6.028333333,518.6666667,6.416666667,639.6666667,7.545,918,7.26,808.3333333,7.72,829.1666667,6.565,650.1666667
 2019-08-27 12:20:00,6.465,608.8333333,7.003333333,627.1666667,6.691666667,682.5,6.523333333,675.6666667,6.908333333,675.3333333,7.14,673.8333333,12.84166667,-11.33333333,5.61,-8,6.715,665.8333333,6.721666667,591.1666667,6.531666667,560.5,7.036666667,625,6.951666667,642.5,6.026666667,457.8333333,6.915,572.1666667,6.44,569.3333333,7.028333333,633.6666667,6.78,646.6666667,6.036666667,493.1666667,6.706666667,584.3333333,6.793333333,583.6666667,6.795,575.1666667,7.093333333,648.6666667,5.98,444.6666667
 2019-08-27 13:20:00,5.141666667,276.5,5.501666667,274.5,5.686666667,340.1666667,5.101666667,249.3333333,4.93,224.6666667,5.831666667,242.8333333,11.93833333,-11,5.468333333,-8,6.006666667,341.8333333,6.176666667,383.8333333,6.106666667,440.3333333,7.071666667,537.8333333,5.666666667,297.5,5.78,293.8333333,5.678333333,254.6666667,5.268333333,245.3333333,6.14,312.1666667,5.735,272,4.79,192.8333333,4.601666667,156.1666667,4.615,162.6666667,4.825,162.1666667,5.561666667,261.8333333,4.706666667,233.8333333
 2019-08-27 14:20:00,3.6,44.83333333,4.038333333,87.5,4.291666667,124.6666667,4.731666667,188.5,4.655,113,4.416666667,118.3333333,11.48333333,-11,4.956666667,-10,5.411666667,241.6666667,5.415,234.5,5.371666667,249.3333333,5.986666667,288.5,5.351666667,197.6666667,5.516666667,233.8333333,5.391666667,213.8333333,4.973333333,204.3333333,5.318333333,227.8333333,5.468333333,221.1666667,4.021666667,68.66666667,4.083333333,111.5,4.735,151.3333333,4.903333333,159,4.96,160.8333333,3.938333333,80.33333333
 2019-08-27 15:20:00,3.205,-23.16666667,3.886666667,29.16666667,3.105,17.16666667,3.48,32.5,3.883333333,56.66666667,3.54,36.66666667,7.935,-11,3.773333333,-11,4.245,78.83333333,4.591666667,85,4.275,99.5,5.028333333,150,4.17,70,3.463333333,13,3.055,-7.833333333,3.83,61.66666667,4.516666667,81.16666667,3.801666667,44,3.961666667,67.33333333,3.485,57.5,3.781666667,43.66666667,3.861666667,52.5,4.15,71.16666667,3.883333333,80
 2019-08-27 16:20:00,3.518333333,-19.83333333,3.896666667,-34,3.125,-19.33333333,3.2,-14.33333333,3.955,-18,2.791666667,-24,9.116666667,-11,3.951666667,-11,3.586666667,-17.83333333,3.955,21.33333333,3.795,32.16666667,4.203333333,20.83333333,3.17,-28,3.575,-20.66666667,3.665,13.33333333,3.46,23,3.916666667,29.83333333,3.926666667,32.16666667,3.401666667,-24,2.8,35.33333333,4.151666667,-5.5,3.923333333,53,3.915,32.83333333,3.343333333,-10.5
 2019-08-27 17:20:00,4.33,178.1666667,4.263333333,173.3333333,4.298333333,197.6666667,4.963333333,224.1666667,3.975,108,4.795,202.6666667,11.32666667,-11.16666667,4.543333333,-11.16666667,5.755,273.6666667,6.906666667,557.8333333,6.001666667,402.3333333,5.875,264.5,5.035,198.5,6.391666667,503.8333333,6.635,526,6.256666667,496.1666667,7.131666667,635,7.39,706.5,3.236666667,17.83333333,2.586666667,47,4.396666667,200.1666667,5.516666667,314,5.886666667,411.1666667,4.493333333,109.6666667
 2019-08-27 18:20:00,1.97,-22.16666667,2.79,-19.66666667,1.758333333,-13.16666667,1.298333333,-12.66666667,2.07,-13,1.101666667,-16,5.481666667,-11,3.356666667,-15,2.441666667,-28.83333333,3.706666667,-23.33333333,2.958333333,-22.83333333,3.328333333,49.66666667,1.833333333,-19,2.758333333,-6.333333333,1.905,-21.66666667,2.693333333,-25.66666667,2.513333333,-29.33333333,2.401666667,-23.33333333,1.301666667,-18.66666667,1.061666667,-16,1.348333333,-14,1.863333333,-18,1.7,-21,1.733333333,-19
 2019-08-27 19:20:00,1.681666667,-22.83333333,2.006666667,-16,2.428333333,-14.66666667,1.836666667,-12.66666667,2.361666667,-14.66666667,1.898333333,-16.66666667,5.54,-13,1.963333333,-11,1.461666667,-22,2.511666667,-16.16666667,1.44,-18,1.311666667,-16.66666667,2.621666667,-21.33333333,1.926666667,-18.5,2.95,-20,2.945,-25,2.658333333,-18.5,2.565,-15.33333333,2.785,-22.5,3.035,0,3.56,-20,3.09,-27.33333333,2.61,-21,2.35,-20.66666667
 2019-08-27 20:20:00,3.408333333,-21.83333333,3.11,5.166666667,3.655,29.16666667,4.066666667,30.33333333,3.826666667,-19.83333333,4.086666667,115.5,8.921666667,-13,4.753333333,-11.33333333,4.141666667,13.66666667,5.44,265.1666667,4.746666667,177.6666667,4.791666667,55.83333333,4.446666667,118.8333333,3.783333333,50.83333333,4.926666667,215.8333333,4.878333333,227.1666667,5.175,236,4.898333333,124.1666667,3.49,59.33333333,4.143333333,140,4.721666667,76.83333333,4.025,116.3333333,4.746666667,136.1666667,4.331666667,192
 2019-08-27 21:20:00,4.866666667,115.6666667,4.763333333,185.3333333,4.816666667,214.6666667,3.996666667,117.8333333,4.385,140.1666667,4.291666667,130,8.95,-13,4.433333333,-9.833333333,5.748333333,302.5,4.203333333,99.66666667,3.861666667,105.1666667,5.17,239.1666667,3.926666667,99.5,3.23,42,3.236666667,22.16666667,3.343333333,-28.66666667,5.218333333,205.8333333,3.511666667,4.333333333,3.451666667,-2.166666667,3.523333333,92.33333333,3.503333333,0.666666667,3.145,22.5,3.78,102,3.783333333,90.83333333
 2019-08-27 22:20:00,3.716666667,26.5,3.795,3.333333333,3.163333333,-17.83333333,3.24,-10,3.483333333,-11.33333333,2.985,14.16666667,8.315,-13,3.611666667,-9.5,3.665,31.5,4.401666667,109.3333333,3.745,-24.16666667,4.568333333,21.66666667,3.411666667,-13.66666667,3.37,23.66666667,4.111666667,56.5,4.09,24.16666667,4.246666667,108.6666667,3.793333333,-2.666666667,3.248333333,-15.5,2.505,-21.66666667,3.435,-22.66666667,3.051666667,-7.5,3.806666667,15.16666667,3.025,-24.66666667
 2019-08-27 23:20:00,4.786666667,565.1666667,5.361666667,608.5,5.046666667,280.5,5.385,326,5.466666667,869.8333333,5.176666667,553.1666667,6.478333333,-12,4.951666667,-9.333333333,4.581666667,49.16666667,6.751666667,522.3333333,4.395,612.1666667,4.755,96.5,5.481666667,182.5,4.683333333,623,4.976666667,696,5.106666667,241.5,5.176666667,63.83333333,5.041666667,35.16666667,5.471666667,193.8333333,5.52,830.3333333,6.616666667,729.3333333,5.17,740.1666667,4.741666667,149.6666667,5.531666667,878
 2019-08-28 00:20:00,2.475,-18.66666667,2.601666667,-11.5,2.13,-11.83333333,2.388333333,-8,1.99,-10.5,1.8,-19.83333333,2.706666667,-10,1.268333333,-8,1.82,-14.66666667,1.358333333,-11,1.386666667,-12,2.195,-14.33333333,1.655,-10.5,1.44,-10,1.086666667,-11.5,0.998333333,-19,1.31,-8,1.266666667,-9.833333333,1.938333333,-10.66666667,1.826666667,-14.33333333,1.951666667,-16.16666667,1.351666667,-12.83333333,1.555,-10.83333333,1.641666667,-11.66666667
 2019-08-28 01:20:00,1.528333333,-18,1.53,-10,1.021666667,-10.33333333,1.885,-8.5,1.481666667,-6,1.346666667,-14,2.355,-9,1.755,-8.5,1.848333333,-12,2.216666667,-12.16666667,1.891666667,-12,2.093333333,-14,1.836666667,-11.33333333,1.8,-10.16666667,2.415,-11.5,2.031666667,-19,2.15,-8,2.115,-10,1.805,-10.83333333,1.588333333,-15.66666667,1.778333333,-16.33333333,2.24,-10.33333333,1.491666667,-11,1.533333333,-10
 2019-08-28 02:20:00,2.565,-19.33333333,2.518333333,-15.66666667,2.503333333,-12.83333333,2.771666667,-9.333333333,2.8,-7,2.251666667,-19.16666667,3.885,-8,3.348333333,-8,2.563333333,-12.5,3.116666667,-11.83333333,2.913333333,-12.66666667,3.035,-14,2.251666667,-13.16666667,2.476666667,-10.16666667,3.043333333,-12.83333333,2.67,-19.5,3.18,-7.333333333,3.185,-13.33333333,2.831666667,-9.666666667,3.083333333,-9.666666667,2.898333333,-18.83333333,3.046666667,-12.16666667,2.336666667,-10.83333333,3.015,-11.5
 2019-08-28 03:20:00,3.676666667,44.33333333,3.916666667,19.66666667,3.706666667,-18.16666667,3.471666667,12.83333333,3.795,27.5,3.1,33,5.26,-8,3.52,-9.333333333,2.89,-14.66666667,3.646666667,-15.5,3.385,-16,4.006666667,-12.5,4.063333333,-15.5,3.915,12.16666667,3.748333333,81.16666667,4.111666667,57,4.001666667,-7.833333333,4.09,-12,4.028333333,-9,3.366666667,105.6666667,3.815,2.5,3.866666667,16.83333333,4.155,85,3.868333333,-14.5
 2019-08-28 04:20:00,3.431666667,13.83333333,3.101666667,27.5,3.008333333,24,2.828333333,19.16666667,3.481666667,16.66666667,2.885,34.16666667,4.16,-8,2.875,-8,3.311666667,-7.166666667,3.543333333,40.16666667,2.918333333,-2.833333333,4.366666667,-12.83333333,3.096666667,33.66666667,3.7,70.5,3.246666667,18.66666667,2.768333333,30.16666667,3.51,-7,3.128333333,-8.833333333,2.921666667,-9,2.511666667,-12.5,3.101666667,-16.83333333,2.525,-15.83333333,3.295,26.5,2.823333333,21
 2019-08-28 05:20:00,2.76,47.5,3.198333333,68.66666667,2.393333333,-21.33333333,3.078333333,-12,2.79,-5.166666667,3.088333333,14.33333333,9.045,-8,5.203333333,-8.666666667,4.071666667,79.5,5.681666667,340.6666667,5.156666667,320.5,4.763333333,146.3333333,3.386666667,22,4.401666667,159.6666667,4.795,123.1666667,5.246666667,209,5.291666667,310,5.355,355,3.083333333,-11.33333333,3.106666667,68.83333333,3.603333333,49.16666667,3.58,98.5,3.653333333,11,3.101666667,17.66666667
 2019-08-28 06:20:00,3.958333333,81,5.52,262.6666667,4.366666667,168,4.503333333,177.5,4.831666667,165.3333333,4.886666667,222.3333333,11.14166667,-8,5.165,-8.5,4.955,218.5,6.258333333,476.6666667,5.933333333,441.1666667,5.945,362.8333333,5.148333333,240,5.433333333,355.3333333,5.996666667,432,6.04,479.3333333,6.396666667,484.1666667,6.171666667,480.1666667,4.851666667,160,4.801666667,193.8333333,4.871666667,151.8333333,5.025,238.3333333,5.238333333,336,4.57,196
 2019-08-28 07:20:00,4.405,147.1666667,5.463333333,297.3333333,5.343333333,306.3333333,4.665,226.1666667,4.776666667,212.3333333,5.373333333,317.3333333,11.66333333,-8,5.941666667,-8,6.303333333,520.1666667,6.94,695.8333333,6.161666667,640.5,6.948333333,621.8333333,5.658333333,376.3333333,6.158333333,573.5,6.781666667,593,6.53,695.5,6.681666667,651,7.123333333,719.3333333,5.015,267.8333333,5.196666667,320.8333333,6.041666667,462.6666667,6.053333333,440.3333333,6.63,506.3333333,5.668333333,335.6666667
 2019-08-28 08:20:00,6.438333333,603.6666667,6.8,637,6.738333333,710.1666667,6.361666667,608.8333333,6.216666667,554.8333333,6.978333333,734.3333333,13.38833333,-8,6.101666667,-8,6.455,627.5,6.995,792.6666667,7.175,881.6666667,7.256666667,791.1666667,7.305,762.6666667,6.745,660.1666667,7.55,865.3333333,7.133333333,815.3333333,7.401666667,840.1666667,7.306666667,869,6.128333333,563.8333333,6.921666667,743.1666667,7.355,764.3333333,7.036666667,745.6666667,6.975,791.3333333,6.703333333,625.5
 2019-08-28 09:20:00,6.608333333,645.1666667,6.826666667,748.5,7.238333333,803,6.136666667,587.3333333,6.48,577.5,6.993333333,712.5,11.68166667,-8,5.886666667,-8,6.555,660,7.153333333,711,6.361666667,643.5,7.681666667,883.5,7.263333333,730.8333333,6.57,567.8333333,6.648333333,616.6666667,6.466666667,631.5,6.916666667,620.8333333,6.74,664.6666667,5.948333333,526.5,6.055,563,6.228333333,548.8333333,6.466666667,569.8333333,6.856666667,666.6666667,6.191666667,601.3333333
 2019-08-28 10:20:00,4.786666667,118,5.165,223.8333333,5.176666667,310,4.58,224.1666667,4.656666667,173.3333333,5.563333333,314.1666667,8.896666667,-8,5.753333333,-8.5,6.22,480,6.038333333,416.5,5.571666667,415.6666667,5.94,394.3333333,5.438333333,347.5,6.355,496.1666667,5.906666667,378.1666667,5.631666667,380.8333333,6.121666667,446.1666667,5.993333333,408.1666667,4.323333333,118.6666667,4.003333333,106.1666667,4.596666667,161.3333333,4.99,237.8333333,6.003333333,382.5,5.041666667,271.1666667
 2019-08-28 11:20:00,2.208333333,-27.5,3.38,-21.33333333,1.62,-17.83333333,2.855,-9.333333333,2.415,-8.333333333,2.036666667,-19.66666667,2.33,-8,2.275,-8,3.235,-32.33333333,2.58,3.333333333,2.286666667,5.666666667,3.725,54.16666667,2.076666667,-16.5,3.215,42.5,2.836666667,13.5,2.82,15.33333333,2.961666667,8.333333333,3.371666667,18,2.636666667,-19,2.47,-22.5,2.338333333,-13.66666667,2.358333333,-19.33333333,2.636666667,-8.166666667,2.101666667,-24.16666667
 2019-08-28 12:20:00,3.62,21.33333333,3.363333333,-18.66666667,2.436666667,-20.5,2.921666667,-12.5,2.7,-14,2.731666667,14.16666667,3.695,-10,2.976666667,-8,2.445,-20.5,2.626666667,-2.333333333,2.868333333,-14.5,2.893333333,-16.16666667,2.173333333,-19,2.518333333,-20,2.633333333,-20.5,2.15,-23.5,2.665,11.83333333,2.03,-20.5,3.858333333,63.33333333,3.543333333,61.33333333,3.12,-21.16666667,3.241666667,-22.66666667,2.288333333,-20.33333333,2.971666667,-18.66666667
 2019-08-28 13:20:00,6.603333333,697.6666667,6.48,632.1666667,6.131666667,483.8333333,6.058333333,579.3333333,6.906666667,710.5,5.743333333,381.5,8.773333333,-11,5.758333333,-8,6.295,348.8333333,6.881666667,730.8333333,6.183333333,721.3333333,6.255,448.5,6.043333333,498.5,5.858333333,421.1666667,6.858333333,760,6.906666667,721.6666667,6.406666667,594.3333333,6.15,550.1666667,7.453333333,987.8333333,7.06,730.8333333,7.305,867.8333333,6.391666667,639.8333333,5.351666667,246,6.483333333,502.5
